peak_chr,peak_start,peak_end,peak_width,peak_strand,peak_id,peak_annotation,gene_chr,gene_start,gene_end,gene_length,gene_strand,ncbi_id,transcript_id,dist_to_tss,gene_id,gene_symbol,peak_annotation_general,gene_type,logFC,FDR
chr6,105988501,105998500,10000,*,chr6_105988501_105998500,Promoter (<=1kb),6,105993463,106109939,116477,1,639,ENST00000652320,0,ENSG00000057657,PRDM1,Promoter (<=1kb),protein_coding,0.710536113115862,0.0453776253117277
chr7,44262501,44270000,7500,*,chr7_44262501_44270000,Promoter (<=1kb),7,44219475,44268825,49351,2,816,ENST00000484972,0,ENSG00000058404,CAMK2B,Promoter (<=1kb),protein_coding,0.137926733232765,0.769540153360124
chr7,139809501,139830500,21000,*,chr7_139809501_139830500,Promoter (<=1kb),7,139829247,140020291,191045,1,6916,ENST00000422328,0,ENSG00000059377,TBXAS1,Promoter (<=1kb),protein_coding,-0.0391257143736659,0.963407447819896
chr12,130678501,130726000,47500,*,chr12_130678501_130726000,Promoter (<=1kb),12,130396133,130716299,320167,2,23504,ENST00000690449,0,ENSG00000060709,RIMBP2,Promoter (<=1kb),protein_coding,-1.81327804697618,6.033222375929e-10
chr17,28968501,28992000,23500,*,chr17_28968501_28992000,Promoter (<=1kb),17,28954905,28981872,26968,2,124925,ENST00000540632,0,ENSG00000063015,SEZ6,Promoter (<=1kb),protein_coding,-0.477137255358865,0.275546093544073
chr16,84365501,84380000,14500,*,chr16_84365501_84380000,Promoter (<=1kb),16,84368527,84464187,95661,1,9914,ENST00000416219,0,ENSG00000064270,ATP2C2,Promoter (<=1kb),protein_coding,1.61428506637387,6.640980484847261e-9
chr20,46987501,47007000,19500,*,chr20_46987501_47007000,Promoter (<=1kb),20,46990001,47188136,198136,1,2139,ENST00000317304,0,ENSG00000064655,EYA2,Promoter (<=1kb),protein_coding,1.05581419236309,0.00601440523917423
chr3,123758001,123760500,2500,*,chr3_123758001_123760500,Promoter (<=1kb),3,123620286,123758389,138104,2,4638,ENST00000686822,0,ENSG00000065534,MYLK,Promoter (<=1kb),protein_coding,-0.947516155646133,0.00148124145861501
chr14,99792501,99808500,16000,*,chr14_99792501_99808500,Promoter (<=1kb),14,99792648,99942014,149367,1,2009,ENST00000649352,0,ENSG00000066629,EML1,Promoter (<=1kb),protein_coding,2.03078753411737,2.72814827095229e-12
chr8,134639501,134641500,2000,*,chr8_134639501_134641500,Promoter (<=1kb),8,134608740,134639880,31141,2,57623,ENST00000522257,0,ENSG00000066827,ZFAT,Promoter (<=1kb),protein_coding,0.58310688988466,0.0539067591062162
chr7,100208001,100213000,5000,*,chr7_100208001_100213000,Promoter (<=1kb),7,100211659,100214382,2724,1,10734,ENST00000492674,0,ENSG00000066923,STAG3,Promoter (<=1kb),protein_coding,-0.25997809777868,0.762761274101042
chr5,66565501,66646500,81000,*,chr5_66565501_66646500,Promoter (<=1kb),5,66596380,66986523,390144,1,375449,ENST00000406374,0,ENSG00000069020,MAST4,Promoter (<=1kb),protein_coding,-2.50722201271795,2.6061697056857804e-15
chr17,73430001,73441000,11000,*,chr17_73430001_73441000,Promoter (<=1kb),17,73357370,73437769,80400,2,54549,ENST00000479356,0,ENSG00000069188,SDK2,Promoter (<=1kb),protein_coding,0.0526706522976953,0.961014979278488
chr12,21905501,21911000,5500,*,chr12_21905501_21911000,Promoter (<=1kb),12,21805174,21910978,105805,2,10060,ENST00000544039,0,ENSG00000069431,ABCC9,Promoter (<=1kb),protein_coding,-1.84851438117123,3.6424862800617104e-9
chr14,64877501,64879500,2000,*,chr14_64877501_64879500,Promoter (<=1kb),14,64746283,64879907,133625,2,6710,ENST00000644917,407,ENSG00000070182,SPTB,Promoter (<=1kb),protein_coding,-0.132439739036953,0.719424154351788
chr16,56907001,56909500,2500,*,chr16_56907001_56909500,Promoter (<=1kb),16,56907026,56913978,6953,1,6559,ENST00000563352,0,ENSG00000070915,SLC12A3,Promoter (<=1kb),protein_coding,-0.00792591461163141,0.993202059879153
chr3,113525501,113536000,10500,*,chr3_113525501_113536000,Promoter (<=1kb),3,113532555,113581875,49321,1,54847,ENST00000491730,0,ENSG00000072858,SIDT1,Promoter (<=1kb),protein_coding,-0.0984759670677844,0.931521241990457
chr4,6475001,6573500,98500,*,chr4_6475001_6573500,Promoter (<=1kb),4,6322944,6563600,240657,2,5522,ENST00000506140,0,ENSG00000074211,PPP2R2C,Promoter (<=1kb),protein_coding,1.33609174315218,7.6585134866552e-6
chr3,127713001,127720000,7000,*,chr3_127713001_127720000,Promoter (<=1kb),3,127692112,127714146,22035,2,11343,ENST00000476682,0,ENSG00000074416,MGLL,Promoter (<=1kb),protein_coding,-1.14665117722199,2.7561119853086e-4
chr15,48218001,48233500,15500,*,chr15_48218001_48233500,Promoter (<=1kb),15,48222328,48304076,81749,1,6557,ENST00000558252,0,ENSG00000074803,SLC12A1,Promoter (<=1kb),protein_coding,-1.02452775325779,0.00100285549924657
chr17,66823001,66854000,31000,*,chr17_66823001_66854000,Promoter (<=1kb),17,66835117,66894751,59635,1,27091,ENST00000533854,0,ENSG00000075429,CACNG5,Promoter (<=1kb),protein_coding,-1.16394628879923,1.1200834260338e-4
chr2,143192001,143194000,2000,*,chr2_143192001_143194000,Promoter (<=1kb),2,143193384,143435699,242316,1,55843,ENST00000460776,0,ENSG00000075884,ARHGAP15,Promoter (<=1kb),protein_coding,-1.62260161558116,5.5696745286331e-8
chr10,100735501,100740000,4500,*,chr10_100735501_100740000,Promoter (<=1kb),10,100735603,100806599,70997,1,5076,ENST00000553492,0,ENSG00000075891,PAX2,Promoter (<=1kb),protein_coding,-0.947772169855116,0.00255036820952355
chr1,208015001,208039000,24000,*,chr1_208015001_208039000,Promoter (<=1kb),1,208026104,208030303,4200,2,5362,ENST00000483048,0,ENSG00000076356,PLXNA2,Promoter (<=1kb),protein_coding,0.778262880439509,0.0266578936679915
chr3,24685501,24689500,4000,*,chr3_24685501_24689500,Promoter (<=1kb),3,24687887,25597895,910009,1,5915,ENST00000687676,0,ENSG00000077092,RARB,Promoter (<=1kb),protein_coding,-0.97816896448956,4.9329667951395e-4
chr11,90122001,90147500,25500,*,chr11_90122001_90147500,Promoter (<=1kb),11,90131515,90147400,15886,1,10003,ENST00000525497,0,ENSG00000077616,NAALAD2,Promoter (<=1kb),protein_coding,-2.86935084109436,2.54542594067256e-16
chr7,100419501,100421500,2000,*,chr7_100419501_100421500,Promoter (<=1kb),7,100400855,100419877,19023,2,55063,ENST00000490721,0,ENSG00000078487,ZCWPW1,Promoter (<=1kb),protein_coding,-0.256455437111256,0.441547076941429
chr17,78002001,78004500,2500,*,chr17_78002001_78004500,Promoter (<=1kb),17,78004167,78031842,27676,1,57690,ENST00000588847,0,ENSG00000078687,TNRC6C,Promoter (<=1kb),protein_coding,-0.713674680826214,0.00968005292131367
chr8,92084501,92103000,18500,*,chr8_92084501_92103000,Promoter (<=1kb),8,91958987,92095239,136253,2,862,ENST00000518317,0,ENSG00000079102,RUNX1T1,Promoter (<=1kb),protein_coding,-0.819727583561041,0.0286881856998922
chr2,217841001,217847000,6000,*,chr2_217841001_217847000,Promoter (<=1kb),2,217802789,217842160,39372,2,7145,ENST00000446688,0,ENSG00000079308,TNS1,Promoter (<=1kb),protein_coding,-0.547552209020171,0.355237341994376
chr12,47744501,47747500,3000,*,chr12_47744501_47747500,Promoter (<=1kb),12,47737256,47744906,7651,2,10411,ENST00000395360,0,ENSG00000079337,RAPGEF3,Promoter (<=1kb),protein_coding,0.197753758352854,0.5623404804372
chr6,72363001,72367000,4000,*,chr6_72363001_72367000,Promoter (<=1kb),6,72365774,72401651,35878,1,22999,ENST00000431478,0,ENSG00000079841,RIMS1,Promoter (<=1kb),protein_coding,-2.05314099106979,2.48214470362005e-10
chr4,71249001,71266000,17000,*,chr4_71249001_71266000,Promoter (<=1kb),4,71255218,71473307,218090,1,8671,ENST00000514331,0,ENSG00000080493,SLC4A4,Promoter (<=1kb),protein_coding,-2.30376634313853,2.5818955801222e-11
chr5,114052001,114084000,32000,*,chr5_114052001_114084000,Promoter (<=1kb),5,114055926,114229386,173461,1,3781,ENST00000512927,0,ENSG00000080709,KCNN2,Promoter (<=1kb),protein_coding,-2.16010326667064,4.2914406390248795e-11
chr20,36275501,36314500,39000,*,chr20_36275501_36314500,Promoter (<=1kb),20,36306336,36528637,222302,1,22839,ENST00000373913,0,ENSG00000080845,DLGAP4,Promoter (<=1kb),protein_coding,0.770837466782461,0.0566042999443009
chr1,201263001,201311000,48000,*,chr1_201263001_201311000,Promoter (<=1kb),1,201283452,201332993,49542,1,5317,ENST00000263946,0,ENSG00000081277,PKP1,Promoter (<=1kb),protein_coding,-0.850652176278053,0.0469804439803954
chr6,69936001,69940000,4000,*,chr6_69936001_69940000,Promoter (<=1kb),6,69936872,69974196,37325,1,1310,ENST00000483745,0,ENSG00000082293,COL19A1,Promoter (<=1kb),protein_coding,-1.94943935063024,1.14978585000861e-9
chr9,71437501,71496500,59000,*,chr9_71437501_71496500,Promoter (<=1kb),9,70535944,71446977,911034,2,80036,ENST00000357533,0,ENSG00000083067,TRPM3,Promoter (<=1kb),protein_coding,-2.60276769131846,4.2108749141125406e-15
chr3,169663001,169675000,12000,*,chr3_169663001_169675000,Promoter (<=1kb),3,169083507,169663712,580206,2,2122,ENST00000651503,0,ENSG00000085276,MECOM,Promoter (<=1kb),protein_coding,-1.42937706993278,8.12622724092981e-7
chr20,2753501,2756000,2500,*,chr20_2753501_2756000,Promoter (<=1kb),20,2755088,2760101,5014,1,57593,ENST00000477287,0,ENSG00000088881,EBF4,Promoter (<=1kb),protein_coding,-0.5715125255959,0.0541198847816273
chr20,1657001,1663000,6000,*,chr20_1657001_1663000,Promoter (<=1kb),20,1629152,1657756,28605,2,55423,ENST00000344103,0,ENSG00000089012,SIRPG,Promoter (<=1kb),protein_coding,-1.0877050712214,2.5740096759291e-4
chr20,20285001,20290500,5500,*,chr20_20285001_20290500,Promoter (<=1kb),20,20290302,20322814,32513,1,26074,ENST00000469994,0,ENSG00000089101,CFAP61,Promoter (<=1kb),protein_coding,0.647090613999073,0.146873970971064
chr7,107798501,107805500,7000,*,chr7_107798501_107805500,Promoter (<=1kb),7,107765467,107803225,37759,2,1811,ENST00000379083,0,ENSG00000091138,SLC26A3,Promoter (<=1kb),protein_coding,0.533659412045139,0.121190189300348
chr2,172821501,172826000,4500,*,chr2_172821501_172826000,Promoter (<=1kb),2,172821575,173052893,231319,1,11069,ENST00000397087,0,ENSG00000091428,RAPGEF4,Promoter (<=1kb),protein_coding,-0.567356566364992,0.212511752034399
chr6,151803001,151805500,2500,*,chr6_151803001_151805500,Promoter (<=1kb),6,151804431,152099053,294623,1,2099,ENST00000338799,0,ENSG00000091831,ESR1,Promoter (<=1kb),protein_coding,-0.74521863615192,0.00922487383055677
chr9,127761001,127764000,3000,*,chr9_127761001_127764000,Promoter (<=1kb),9,127738318,127762418,24101,2,10044,ENST00000429553,0,ENSG00000095370,SH2D3C,Promoter (<=1kb),protein_coding,-0.523362140336342,0.0904894153337346
chr10,95419001,95428000,9000,*,chr10_95419001_95428000,Promoter (<=1kb),10,95399017,95422073,23057,2,10580,ENST00000486141,0,ENSG00000095637,SORBS1,Promoter (<=1kb),protein_coding,-1.04625450035183,0.00209785531551883
chr10,97915501,98131000,215500,*,chr10_97915501_98131000,Promoter (<=1kb),10,97865000,97936278,71279,2,55118,ENST00000413387,0,ENSG00000095713,CRTAC1,Promoter (<=1kb),protein_coding,1.37303242353849,7.3768497570373e-6
chr22,39570501,39574000,3500,*,chr22_39570501_39574000,Promoter (<=1kb),22,39570753,39684528,113776,1,8911,ENST00000407673,0,ENSG00000100346,CACNA1I,Promoter (<=1kb),protein_coding,-1.42379493456013,3.98495401790205e-6
chr14,69297001,69312500,15500,*,chr14_69297001_69312500,Promoter (<=1kb),14,69298541,69326025,27485,1,57452,ENST00000553740,0,ENSG00000100626,GALNT16,Promoter (<=1kb),protein_coding,-0.606193572886765,0.189984195061652
chr20,51557501,51571000,13500,*,chr20_51557501_51571000,Promoter (<=1kb),20,51388626,51562831,174206,2,4773,ENST00000609943,0,ENSG00000101096,NFATC2,Promoter (<=1kb),protein_coding,-0.602729060039385,0.186880936070271
chr20,9069501,9073500,4000,*,chr20_9069501_9073500,Promoter (<=1kb),20,9069148,9480803,411656,1,5332,ENST00000693005,353,ENSG00000101333,PLCB4,Promoter (<=1kb),protein_coding,0.685337782669346,0.0269364151711205
chr20,38302001,38304500,2500,*,chr20_38302001_38304500,Promoter (<=1kb),20,38304156,38337505,33350,1,671,ENST00000642449,0,ENSG00000101425,BPI,Promoter (<=1kb),protein_coding,-1.18086490850774,4.65951914863574e-5
chr18,61333501,61338000,4500,*,chr18_61333501_61338000,Promoter (<=1kb),18,61334273,61554695,220423,1,28316,ENST00000538374,0,ENSG00000101542,CDH20,Promoter (<=1kb),protein_coding,-1.29298288321531,4.65413402666491e-6
chr13,101380001,101411500,31500,*,chr13_101380001_101411500,Promoter (<=1kb),13,101180631,101399168,218538,2,259232,ENST00000675594,0,ENSG00000102452,NALCN,Promoter (<=1kb),protein_coding,2.77289509839587,4.87162539120856e-16
chr13,49359001,49378000,19000,*,chr13_49359001_49378000,Promoter (<=1kb),13,49310622,49377131,66510,2,81617,ENST00000425242,0,ENSG00000102547,CAB39L,Promoter (<=1kb),protein_coding,0.587868743183758,0.342812897391513
chr16,49839501,49866500,27000,*,chr16_49839501_49866500,Promoter (<=1kb),16,49487524,49856112,368589,2,23090,ENST00000563137,0,ENSG00000102935,ZNF423,Promoter (<=1kb),protein_coding,0.625632288449021,0.24278744826404
chr16,84286001,84308000,22000,*,chr16_84286001_84308000,Promoter (<=1kb),16,84294846,84329840,34995,1,58189,ENST00000568638,0,ENSG00000103175,WFDC1,Promoter (<=1kb),protein_coding,-0.453257121434128,0.478166049949109
chr16,17235001,17267500,32500,*,chr16_17235001_17267500,Promoter (<=1kb),16,17198031,17259028,60998,2,64131,ENST00000575674,0,ENSG00000103489,XYLT1,Promoter (<=1kb),protein_coding,-1.15912360287429,5.87290393692545e-5
chr15,82673501,82686500,13000,*,chr15_82673501_82686500,Promoter (<=1kb),15,82659282,82680407,21126,2,8120,ENST00000660624,0,ENSG00000103723,AP3B2,Promoter (<=1kb),protein_coding,-0.119707229692461,0.828528707973925
chr15,65408001,65412000,4000,*,chr15_65408001_65412000,Promoter (<=1kb),15,65410366,65411085,720,2,57722,ENST00000558819,0,ENSG00000103742,IGDCC4,Promoter (<=1kb),protein_coding,-0.443845672059726,0.166532181398254
chr15,43260001,43272000,12000,*,chr15_43260001_43272000,Promoter (<=1kb),15,43232590,43266928,34339,2,9333,ENST00000220420,0,ENSG00000104055,TGM5,Promoter (<=1kb),protein_coding,-0.418232318376696,0.540336038696977
chr8,72039001,72042500,3500,*,chr8_72039001_72042500,Promoter (<=1kb),8,72034310,72041345,7036,2,8989,ENST00000519720,0,ENSG00000104321,TRPA1,Promoter (<=1kb),protein_coding,0.821804669901244,0.0154352781117779
chr8,115609501,115621500,12000,*,chr8_115609501_115621500,Promoter (<=1kb),8,115413814,115620070,206257,2,7227,ENST00000519076,0,ENSG00000104447,TRPS1,Promoter (<=1kb),protein_coding,0.776365441786549,0.0240330225912555
chr19,7754001,7764500,10500,*,chr19_7754001_7764500,Promoter (<=1kb),19,7763210,7769603,6394,1,10332,ENST00000359059,0,ENSG00000104938,CLEC4M,Promoter (<=1kb),protein_coding,0.490237797199203,0.318775087935247
chr19,54584501,54624500,40000,*,chr19_54584501_54624500,Promoter (<=1kb),19,54617158,54637528,20371,1,10859,ENST00000396331,0,ENSG00000104972,LILRB1,Promoter (<=1kb),protein_coding,0.66753940253982,0.0685772869609149
chr19,51232001,51245000,13000,*,chr19_51232001_51245000,Promoter (<=1kb),19,51239267,51240015,749,1,945,ENST00000600557,0,ENSG00000105383,CD33,Promoter (<=1kb),protein_coding,0.987775213010439,4.8831065017603e-4
chr19,48087501,48090500,3000,*,chr19_48087501_48090500,Promoter (<=1kb),19,48054922,48090409,35488,2,8605,ENST00000599300,0,ENSG00000105499,PLA2G4C,Promoter (<=1kb),protein_coding,-0.168861940687238,0.851512298721443
chr19,42063001,42070500,7500,*,chr19_42063001_42070500,Promoter (<=1kb),19,41998321,42065770,67450,2,2901,ENST00000262895,0,ENSG00000105737,GRIK5,Promoter (<=1kb),protein_coding,-0.464599655993185,0.510075148251778
chr7,94004501,94009500,5000,*,chr7_94004501_94009500,Promoter (<=1kb),7,93996031,94004382,8352,2,10282,ENST00000425626,-119,ENSG00000105829,BET1,Promoter (<=1kb),protein_coding,-0.988388228647242,0.0013481352095648
chr7,29193501,29198000,4500,*,chr7_29193501_29198000,Promoter (<=1kb),7,29194426,29514233,319808,1,1124,ENST00000446446,0,ENSG00000106069,CHN2,Promoter (<=1kb),protein_coding,-0.393170178409831,0.471867218841204
chr7,38952501,39006500,54000,*,chr7_38952501_39006500,Promoter (<=1kb),7,38977909,39468601,490693,1,11281,ENST00000518318,0,ENSG00000106536,POU6F2,Promoter (<=1kb),protein_coding,-2.70712432357603,3.46129094533911e-16
chr7,42187001,42253500,66500,*,chr7_42187001_42253500,Promoter (<=1kb),7,41960949,42227721,266773,2,2737,ENST00000678429,0,ENSG00000106571,GLI3,Promoter (<=1kb),protein_coding,0.913525363328659,0.0228691500237047
chr9,76898001,76910500,12500,*,chr9_76898001_76910500,Promoter (<=1kb),9,76611376,76906114,294739,2,158471,ENST00000376718,0,ENSG00000106772,PRUNE2,Promoter (<=1kb),protein_coding,-1.05689794043855,0.00110202267346577
chr9,401001,409000,8000,*,chr9_401001_409000,Promoter (<=1kb),9,407019,465255,58237,1,81704,ENST00000683406,0,ENSG00000107099,DOCK8,Promoter (<=1kb),protein_coding,-0.480520694794196,0.306026877363794
chr9,135706501,135713500,7000,*,chr9_135706501_135713500,Promoter (<=1kb),9,135713494,135793045,79552,1,57582,ENST00000674572,0,ENSG00000107147,KCNT1,Promoter (<=1kb),protein_coding,-0.65004334018073,0.0581130772013536
chr9,13124501,13235500,111000,*,chr9_13124501_13235500,Promoter (<=1kb),9,13106491,13190177,83687,2,8777,ENST00000539508,0,ENSG00000107186,MPDZ,Promoter (<=1kb),protein_coding,-3.08810947733291,2.8369349556485204e-17
chr10,115259501,115317000,57500,*,chr10_115259501_115317000,Promoter (<=1kb),10,115300231,115462016,161786,1,26033,ENST00000526373,0,ENSG00000107518,ATRNL1,Promoter (<=1kb),protein_coding,-2.34278573947694,7.48247464251575e-13
chr10,71439001,71442500,3500,*,chr10_71439001_71442500,Promoter (<=1kb),10,71439832,71717907,278076,1,64072,ENST00000442677,0,ENSG00000107736,CDH23,Promoter (<=1kb),protein_coding,-0.220984836955312,0.631992945947072
chr10,103847501,103855500,8000,*,chr10_103847501_103855500,Promoter (<=1kb),10,103660985,103855394,194410,2,9644,ENST00000687380,0,ENSG00000107957,SH3PXD2A,Promoter (<=1kb),protein_coding,-0.518284812399296,0.171831053778364
chr10,107124501,107168500,44000,*,chr10_107124501_107168500,Promoter (<=1kb),10,106573663,107164706,591044,2,114815,ENST00000263054,0,ENSG00000108018,SORCS1,Promoter (<=1kb),protein_coding,0.555595159270419,0.345218441548733
chr10,93775501,93781500,6000,*,chr10_93775501_93781500,Promoter (<=1kb),10,93776867,93777405,539,1,9211,ENST00000635725,0,ENSG00000108231,LGI1,Promoter (<=1kb),protein_coding,-0.112488128031289,0.93774193802117
chr17,58378001,58417000,39000,*,chr17_58378001_58417000,Promoter (<=1kb),17,58353676,58415641,61966,2,54894,ENST00000583753,0,ENSG00000108375,RNF43,Promoter (<=1kb),protein_coding,1.22835151697025,3.468806793062e-4
chr4,48999001,49005500,6500,*,chr4_48999001_49005500,Promoter (<=1kb),4,49003609,49017329,13721,1,80157,ENST00000506221,0,ENSG00000109182,CWH43,Promoter (<=1kb),protein_coding,-1.0205728885867,5.3744874928014e-4
chr4,10038501,10043000,4500,*,chr4_10038501_10043000,Promoter (<=1kb),4,9826226,10040248,214023,2,56606,ENST00000309065,0,ENSG00000109667,SLC2A9,Promoter (<=1kb),protein_coding,0.80943955834772,0.0276527210312952
chr4,24274501,24289500,15000,*,chr4_24274501_24289500,Promoter (<=1kb),4,24256544,24280034,23491,2,10891,ENST00000832403,0,ENSG00000109819,PPARGC1A,Promoter (<=1kb),protein_coding,0.00127333556208061,0.99926690441858
chr11,64713501,64724500,11000,*,chr11_64713501_64724500,Promoter (<=1kb),11,64606174,64713911,107738,2,9379,ENST00000704782,0,ENSG00000110076,NRXN2,Promoter (<=1kb),protein_coding,-0.583111708487977,0.139385212578061
chr11,33374501,33383500,9000,*,chr11_33374501_33383500,Promoter (<=1kb),11,33376108,33674102,297995,1,25758,ENST00000658780,0,ENSG00000110427,KIAA1549L,Promoter (<=1kb),protein_coding,0.288075553924132,0.547114103933925
chr11,35316501,35325500,9000,*,chr11_35316501_35325500,Promoter (<=1kb),11,35265443,35317383,51941,2,6506,ENST00000646167,0,ENSG00000110436,SLC1A2,Promoter (<=1kb),protein_coding,0.473387672879969,0.421215198726584
chr11,16449501,16479500,30000,*,chr11_16449501_16479500,Promoter (<=1kb),11,15966449,16476388,509940,2,55553,ENST00000396356,0,ENSG00000110693,SOX6,Promoter (<=1kb),protein_coding,-2.24196300173566,2.73116166847397e-12
